t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,mu_0,nu_0,tau_0,mu_1,nu_1,tau_1,mu_2,nu_2,tau_2,mu_3,nu_3,tau_3,mu_4,nu_4,tau_4,mu_5,nu_5,tau_5,mu_6,nu_6,tau_6,mu_7,nu_7,tau_7,mu_8,nu_8,tau_8,mu_9,nu_9,tau_9,mu_10,nu_10,tau_10,mu_11,nu_11,tau_11,mu_12,nu_12,tau_12,mu_13,nu_13,tau_13,mu_14,nu_14,tau_14,mu_15,nu_15,tau_15,mu_16,nu_16,tau_16,mu_17,nu_17,tau_17,mu_18,nu_18,tau_18,mu_19,nu_19,tau_19
39.4465,11.55729961,2.068331515,0.531278215,0.673842164,-0.593337458,-0.32669508,0.790485458,2.699472926,-17.2584149,-0.058108946,0.330686414,1.452314548,-0.299982199,-44.22564309,10.73796856,9.989387403,-3.537445805,-12.09735568,0.737702281,6.879261004,6.879262389,6.851637239,6.826553976,0.00015367,5.46E-06,0.044995082,0.000367443,1.32E-05,0.044962836,0.000530472,1.62E-05,0.044978101,0.000668126,1.57E-05,0.045000268,0.000784443,1.81E-05,0.045001265,0.000877703,2.30E-05,0.044984443,0.000962857,2.48E-05,0.045001407,0.001082215,2.83E-05,0.045000431,0.001185261,3.22E-05,0.044965016,0.001307281,3.21E-05,0.044980099,0.001426984,2.64E-05,0.045018186,0.001475391,2.81E-05,0.045027918,0.001503229,3.42E-05,0.044986052,0.001529956,3.89E-05,0.045031215,0.001897253,5.38E-05,0.045339384,0.002631959,0.000380198,0.061892209,0.947586814,0.000233551,0.062097795,0.948681905,3.01E-05,0.046803124,0.948691507,3.06E-05,0.045277703,0.952191461,0.000178633,0.047327028
39.4983,11.63770007,1.187512516,0.541784463,0.692582869,-0.609828344,-0.306069851,0.769720164,0.407032585,-16.7018113,0.459691883,0.14732258,0.825246986,-0.261743333,-43.86371066,12.93747073,9.620627886,-2.198373207,-7.724945374,0.452570897,6.879261803,6.879262405,6.861259719,6.845871707,0.000148275,5.40E-06,0.044994959,0.000354488,1.30E-05,0.044972776,0.000514244,1.62E-05,0.044971278,0.000652151,1.60E-05,0.045000161,0.000766018,1.84E-05,0.045001146,0.000854863,2.28E-05,0.044983224,0.000938491,2.44E-05,0.045001741,0.001053809,2.84E-05,0.045000216,0.001152862,3.24E-05,0.044975106,0.001274644,3.26E-05,0.044973248,0.00139982,2.72E-05,0.045018228,0.001446338,2.91E-05,0.045028298,0.001469566,3.37E-05,0.044984733,0.001492447,3.75E-05,0.045034324,0.001842351,5.49E-05,0.045353988,0.002350152,0.000281807,0.055265009,0.94728604,0.000300774,0.068829201,0.948650783,3.11E-05,0.046917341,0.948659797,3.17E-05,0.045308129,0.952001215,0.000190245,0.047635968
39.5502,11.59980191,0.338803852,0.57861368,0.703845479,-0.618599443,-0.296950359,0.755953886,-1.866646954,-16.03119629,0.958378029,0.0333697,0.424823721,-0.238284278,-43.70400338,14.1727292,9.352355662,0.250655645,-0.189239208,-0.035382056,6.879262064,6.879262415,6.87805238,6.87925502,0.000142939,5.34E-06,0.044994781,0.000341739,1.27E-05,0.044978917,0.000498026,1.62E-05,0.044961091,0.000635855,1.63E-05,0.045000023,0.000747187,1.88E-05,0.045000989,0.000832093,2.28E-05,0.044981844,0.000914439,2.41E-05,0.045002028,0.00102522,2.86E-05,0.04499995,0.001120149,3.27E-05,0.044981433,0.001241336,3.33E-05,0.044963057,0.001371627,2.82E-05,0.045018336,0.001416157,3.02E-05,0.045028316,0.001435992,3.36E-05,0.044983316,0.001455854,3.66E-05,0.045038428,0.001785784,5.66E-05,0.045375726,0.002129102,0.00022105,0.051540896,0.94688462,0.00040142,0.07599005,0.948618353,3.24E-05,0.047069262,0.948626714,3.31E-05,0.045347338,0.951797652,0.000203563,0.048013153
39.602,11.44428256,-0.473365388,0.640917133,0.712347488,-0.624209406,-0.292321463,0.745104931,-4.132048052,-15.29655155,1.443158258,0.046362459,0.415014489,-0.24011831,-43.47436779,15.1969018,9.093727965,0.070276985,-0.009094715,-0.000124107,6.879262167,6.879262416,6.879256987,6.879260958,0.000137663,5.28E-06,0.044994535,0.000329191,1.25E-05,0.044983007,0.000481819,1.62E-05,0.044944622,0.000619177,1.67E-05,0.044999844,0.000727882,1.93E-05,0.045000785,0.000809302,2.28E-05,0.044980204,0.000890539,2.39E-05,0.045002283,0.000996317,2.89E-05,0.044999617,0.00108699,3.32E-05,0.044985751,0.001207229,3.41E-05,0.044946607,0.001342129,2.95E-05,0.045018499,0.001384612,3.15E-05,0.045027823,0.001402101,3.39E-05,0.044981684,0.001419795,3.61E-05,0.045043687,0.001726888,5.89E-05,0.045406851,0.001948512,0.00018059,0.04943273,0.946320065,0.000564555,0.08214218,0.948584262,3.41E-05,0.04727136,0.948591903,3.48E-05,0.045398843,0.951578091,0.000219561,0.048497951
39.6538,11.17163682,-1.246075529,0.727995964,0.720850916,-0.629461664,-0.287595355,0.734268618,-6.385545967,-14.50881873,1.914532496,0.050005273,0.414543063,-0.240124743,-43.21144531,16.21303338,8.850721128,0.069739532,-0.008942963,-3.15E-05,6.879262196,6.879262404,6.879261089,6.879261952,0.000132445,5.22E-06,0.044994205,0.000316838,1.24E-05,0.044985898,0.000465625,1.62E-05,0.044914761,0.000602059,1.71E-05,0.044999613,0.000708036,1.98E-05,0.04500052,0.000786399,2.29E-05,0.044978186,0.000866628,2.39E-05,0.045002512,0.000966967,2.93E-05,0.044999198,0.00105324,3.38E-05,0.044988923,0.001172178,3.51E-05,0.044916787,0.001310988,3.11E-05,0.04501869,0.001351436,3.32E-05,0.045026666,0.001367532,3.46E-05,0.04497971,0.001383931,3.59E-05,0.045050225,0.001664828,6.21E-05,0.045450562,0.001796514,0.000151998,0.048170619,0.945458853,0.000861212,0.086419149,0.948548061,3.62E-05,0.047541978,0.948554907,3.70E-05,0.045468033,0.951338693,0.000239398,0.049145914
39.7057,10.7825273,-1.976587225,0.839179427,0.729297795,-0.634539102,-0.282764167,0.723352474,-8.625415272,-13.66841463,2.373310453,0.053620228,0.414079504,-0.240126375,-42.91860628,17.22368455,8.619539618,0.069582271,-0.009373721,-1.57E-05,6.879262174,6.879262372,6.879261913,6.879262249,0.000127283,5.16E-06,0.044993767,0.000304678,1.22E-05,0.044988042,0.000449443,1.62E-05,0.044850189,0.000584447,1.76E-05,0.044999312,0.000687586,2.05E-05,0.045000176,0.000763294,2.31E-05,0.04497566,0.000842543,2.41E-05,0.045002721,0.000937047,2.99E-05,0.044998665,0.001018745,3.45E-05,0.04499142,0.00113603,3.61E-05,0.044852276,0.001277787,3.32E-05,0.045018852,0.00131633,3.51E-05,0.045024748,0.001331948,3.56E-05,0.044977258,0.001347952,3.60E-05,0.04505808,0.001598545,6.63E-05,0.045511282,0.001665734,0.00013078,0.047369165,0.943953102,0.001505751,0.088794135,0.948509169,3.89E-05,0.04790822,0.948515143,3.98E-05,0.045563379,0.95107434,0.000264353,0.05003188
39.7575,10.2777007,-2.662177422,0.973830442,0.737686949,-0.639440498,-0.277830214,0.712357852,-10.85010524,-12.77562333,2.820105094,0.057227031,0.413593616,-0.240127188,-42.59612665,18.22795917,8.400370771,0.069472653,-0.009898298,-1.13E-05,6.879262095,6.879262305,6.879262192,6.879262366,0.000122178,5.10E-06,0.044993189,0.000292707,1.20E-05,0.044989702,0.000433278,1.62E-05,0.044659409,0.000566299,1.81E-05,0.04499892,0.000666486,2.11E-05,0.044999731,0.000739904,2.34E-05,0.044972497,0.000818128,2.44E-05,0.045002909,0.000906447,3.06E-05,0.044997979,0.000983351,3.54E-05,0.044993525,0.001098627,3.74E-05,0.044661552,0.001242015,3.58E-05,0.045018881,0.001278975,3.74E-05,0.045022097,0.001295021,3.69E-05,0.044974196,0.001311563,3.64E-05,0.045067196,0.001526661,7.19E-05,0.045594385,0.001551383,0.000114351,0.046835897,0.940520012,0.00343309,0.089765394,0.948466823,4.23E-05,0.048411398,0.948471843,4.33E-05,0.045698849,0.950778646,0.000295694,0.051248961
39.8094,9.657983701,-3.300138989,1.131343948,0.746017288,-0.644164118,-0.27279599,0.701286435,-13.05807944,-11.83077536,3.255539098,0.060828153,0.413080537,-0.240127775,-42.24430176,19.22494822,8.193407863,0.069371952,-0.010436376,-9.93E-06,6.879261949,6.879262177,6.879262309,6.87926242,0.00011713,5.05E-06,0.044992424,0.000280922,1.18E-05,0.044991038,0.000417142,1.61E-05,0.043472588,0.000547593,1.87E-05,0.044998405,0.000644715,2.18E-05,0.044999153,0.000716156,2.37E-05,0.044968621,0.00079323,2.49E-05,0.045003071,0.000875095,3.14E-05,0.04499709,0.000946931,3.64E-05,0.044995429,0.001059825,3.88E-05,0.043474045,0.001203054,3.90E-05,0.045018603,0.001239038,3.99E-05,0.045018899,0.00125642,3.86E-05,0.04497045,0.001274473,3.71E-05,0.045077462,0.001447362,7.93E-05,0.045698875,0.001450242,0.000101142,0.046481285,0.924241015,0.016278997,0.089989548,0.948419994,4.68E-05,0.049116189,0.948423978,4.79E-05,0.045898803,0.950444474,0.000334172,0.052884453
39.8612,8.924282277,-3.887783147,1.311147419,0.754287732,-0.648708198,-0.267664051,0.690139963,-15.24781677,-10.83424837,3.68024516,0.064424054,0.412539567,-0.240128289,-41.86345105,20.21374729,7.99883486,0.069248471,-0.010908593,-1.50E-05,6.879261438,6.879261855,6.87926234,6.879262435,0.000112139,4.99E-06,0.044991406,0.000269327,1.16E-05,0.044992152,0.000401104,1.60E-05,0.031757959,0.000528339,1.93E-05,0.044997723,0.000622294,2.24E-05,0.044998401,0.000692001,2.42E-05,0.044964142,0.000767715,2.55E-05,0.045003195,0.000842971,3.21E-05,0.044995924,0.000909427,3.75E-05,0.044997275,0.001019574,4.03E-05,0.031707842,0.001160184,4.29E-05,0.045017748,0.001196183,4.29E-05,0.04501542,0.001215817,4.06E-05,0.044966133,0.001236387,3.81E-05,0.045088775,0.001358526,8.88E-05,0.045603087,0.001359993,9.02E-05,0.046466493,0.012382987,0.911858027,0.090000007,0.948367253,5.27E-05,0.05012578,0.948370134,5.38E-05,0.046208961,0.950065765,0.000378709,0.054934803
39.913,8.077580802,-4.422441911,1.512701379,0.762497206,-0.653071053,-0.262436964,0.678920151,-17.41781266,-9.786466896,4.094865512,0.068013555,0.411974119,-0.240129069,-41.45391331,21.19347232,7.816806336,0.068679315,-0.010752071,-0.000109251,6.879257301,6.879260905,6.879262314,6.879262424,0.000107207,4.93E-06,0.044990033,0.000257923,1.14E-05,0.044993109,0.000385051,1.61E-05,0.044323328,0.000508582,1.98E-05,0.044996813,0.000599287,2.30E-05,0.044997419,0.000667416,2.46E-05,0.044959619,0.000741476,2.62E-05,0.045003258,0.000810137,3.28E-05,0.044994375,0.00087093,3.85E-05,0.044999168,0.000977715,4.19E-05,0.044325786,0.001112662,4.75E-05,0.045015935,0.001150095,4.61E-05,0.045011853,0.001172908,4.29E-05,0.044961809,0.001197009,3.94E-05,0.045100996,0.001266603,9.19E-05,0.045071952,0.001279079,8.09E-05,0.046628359,0.005468212,0.006914775,0.089942057,0.948306549,6.07E-05,0.051603767,0.948308302,6.18E-05,0.04672471,0.949642004,0.000423761,0.057127255
39.9649,7.118941195,-4.901470498,1.735499857,0.770644588,-0.657251586,-0.257117226,0.667628284,-19.56658013,-8.687901279,4.500050398,0.071573554,0.411416784,-0.240134732,-41.00394019,22.18090426,7.599559833,-1.475180857,1.548799307,-0.304646079,6.868901738,6.879259538,6.879262232,6.879262398,0.000102335,4.87E-06,0.044988149,0.000246719,1.12E-05,0.044993956,0.000369076,1.60E-05,0.044813648,0.000488408,2.02E-05,0.044995571,0.000575806,2.35E-05,0.044996117,0.000642412,2.50E-05,0.044956373,0.000714454,2.70E-05,0.045003228,0.000776769,3.34E-05,0.044992283,0.000831794,3.91E-05,0.045001166,0.000934447,4.33E-05,0.044816488,0.00106003,5.26E-05,0.045012691,0.001100622,4.95E-05,0.045008166,0.001127535,4.54E-05,0.044958795,0.001156049,4.10E-05,0.045113562,0.001187448,7.92E-05,0.045010412,0.001206538,7.25E-05,0.046353349,0.003596179,0.001872034,0.089215993,0.948234801,7.17E-05,0.053782073,0.948235526,7.28E-05,0.047684282,0.949185762,0.000456242,0.058750957
40.0167,6.049520343,-5.322243318,1.979034132,0.778441127,-0.662689374,-0.251720603,0.655147667,-21.6920232,-7.538152034,4.893974292,-0.004892583,0.491698941,-0.25592609,-38.99687182,24.14619554,7.68182674,54.5752179,54.81172135,10.72481133,6.879257374,6.514613397,6.879261972,6.879262363,9.75E-05,4.81E-06,0.044985515,0.000235728,1.10E-05,0.044994719,0.000353216,1.59E-05,0.044918893,0.000467937,2.05E-05,0.044993824,0.000552002,2.38E-05,0.044994346,0.000617047,2.54E-05,0.044956289,0.000686671,2.78E-05,0.045003066,0.000743175,3.36E-05,0.044989412,0.000792695,3.91E-05,0.045003232,0.000890186,4.43E-05,0.044921991,0.001003018,5.70E-05,0.045007615,0.00104821,5.24E-05,0.045004079,0.001079914,4.76E-05,0.044958951,0.001113258,4.28E-05,0.045124166,0.001128235,5.92E-05,0.044995004,0.001141554,6.50E-05,0.046109937,0.002776425,0.000819754,0.086065589,0.94814715,8.77E-05,0.05671324,0.94814726,8.83E-05,0.049968915,0.948728287,0.000457475,0.058829081
40.0685,4.871905189,-5.681567931,2.242688608,0.813452291,-0.665315119,-0.188477527,0.630743096,-23.7134297,-6.286531733,5.292162499,2.824018934,3.332869637,0.299995507,-30.28319791,32.24225753,7.139051516,-53.65537199,171.0547936,-10.54772939,6.130153747,6.488775897,6.879261615,6.879262265,9.28E-05,4.74E-06,0.044981785,0.000224964,1.08E-05,0.044995417,0.000337518,1.57E-05,0.044956853,0.000447314,2.06E-05,0.044991244,0.000528047,2.40E-05,0.044991838,0.000591431,2.56E-05,0.044960436,0.000658263,2.84E-05,0.045002733,0.000709785,3.34E-05,0.044985418,0.000754538,3.82E-05,0.045005207,0.000845752,4.44E-05,0.044960205,0.000944883,5.81E-05,0.045000949,0.000994468,5.37E-05,0.044999282,0.001030802,4.91E-05,0.044963307,0.001068478,4.48E-05,0.045128102,0.001076097,5.21E-05,0.044988646,0.001083471,5.81E-05,0.045913527,0.00233362,0.000442805,0.078043631,0.948035496,0.000111653,0.054423308,0.94803616,0.0001111,0.061046074,0.948311411,0.000416876,0.056838555
40.1204,3.599164068,-5.967179654,2.527738024,0.855334495,-0.749070287,0.003909705,0.494938478,-25.28316209,-4.615251302,5.662215901,0.042787715,12.19951084,-0.246747032,-9.229103409,46.05865297,-3.42489519,109.7508441,54.02673405,10.54726408,6.879261801,6.332981306,6.691587953,6.87926147,8.81E-05,4.67E-06,0.044976524,0.000214447,1.05E-05,0.044996049,0.000322038,1.55E-05,0.044974266,0.000426693,2.06E-05,0.044987194,0.000504126,2.39E-05,0.044988124,0.00056573,2.57E-05,0.044967554,0.000629495,2.88E-05,0.04500221,0.000677068,3.27E-05,0.044979885,0.000718165,3.64E-05,0.045006866,0.000802299,4.35E-05,0.044977845,0.000889827,5.51E-05,0.044993568,0.000941679,5.28E-05,0.044993602,0.000981275,4.95E-05,0.044970591,0.00102176,4.67E-05,0.045115903,0.001026736,4.94E-05,0.044982356,0.001031632,5.18E-05,0.045765517,0.002063159,0.000270462,0.065966378,0.947885244,0.000150253,0.058200507,0.947890264,0.000145896,0.069523985,0.947964475,0.000346935,0.053545394
40.1722,2.269355284,-6.146152585,2.819488682,0.858299641,-0.80771875,0.330180546,0.198920362,-25.76155353,-2.227796723,5.484686139,5.731732972,14.99999165,0.299971387,24.53155346,39.98856906,-15.13117447,-54.32499143,-0.000703245,-9.987163751,6.529837562,6.879262025,6.708781759,6.698920863,8.35E-05,4.60E-06,0.044969401,0.000204187,1.03E-05,0.044996594,0.000306838,1.52E-05,0.044983344,0.000406234,2.05E-05,0.044980403,0.000480424,2.37E-05,0.044982422,0.000540142,2.56E-05,0.044974928,0.000600692,2.88E-05,0.045001523,0.000645408,3.17E-05,0.044972501,0.000684007,3.42E-05,0.04500808,0.000760908,4.14E-05,0.044987096,0.000839482,5.03E-05,0.04498476,0.000891391,5.03E-05,0.044986497,0.000932361,4.89E-05,0.044978092,0.00097358,4.82E-05,0.045081541,0.00097943,4.73E-05,0.044974589,0.000985182,4.64E-05,0.045659945,0.001882296,0.000180863,0.056242442,0.947669152,0.000216092,0.067002661,0.947689709,0.000200555,0.077305155,0.947689944,0.000274532,0.050578283
40.224,0.960292068,-6.203475011,3.086065856,0.749780002,-0.723656175,0.654344569,-0.153652888,-24.48995816,-0.15498551,4.700360297,2.915791967,14.9999552,-0.217714179,42.2437604,13.93692961,-24.93524444,-26.06730432,-182.4930191,5.255560431,6.879261902,6.879262112,6.36079664,6.182107375,7.90E-05,4.52E-06,0.044961002,0.000194183,1.00E-05,0.044997038,0.000291964,1.49E-05,0.044988422,0.000386083,2.02E-05,0.044968402,0.000457117,2.33E-05,0.044973672,0.000514871,2.53E-05,0.044980885,0.000572212,2.85E-05,0.045000738,0.000615043,3.04E-05,0.04496387,0.000652057,3.20E-05,0.045008886,0.000722226,3.87E-05,0.044992278,0.000793722,4.58E-05,0.044971601,0.000844279,4.71E-05,0.044976816,0.000884985,4.74E-05,0.044984123,0.000924995,4.86E-05,0.04504764,0.000934201,4.52E-05,0.044965716,0.000943145,4.20E-05,0.045572196,0.001751431,0.000130865,0.051168786,0.947335426,0.000333726,0.077566562,0.947404085,0.000285624,0.081139032,0.947472674,0.00021727,0.063994108
40.2759,-0.253937641,-6.187504488,3.297488783,0.591565686,-0.615076245,0.816212269,-0.378164114,-22.3002489,0.567436538,3.407839572,1.564590813,5.540412503,0.054708287,45.2078537,-1.625692772,-27.47374538,-24.446209,-94.78982162,4.732087644,6.879262196,6.879262274,6.643417176,6.482526119,7.46E-05,4.44E-06,0.044954029,0.000184429,9.75E-06,0.044997397,0.000277447,1.45E-05,0.044991438,0.000366357,1.97E-05,0.04494601,0.000434337,2.28E-05,0.044960701,0.000490103,2.48E-05,0.044985269,0.000544446,2.78E-05,0.044999965,0.000586091,2.90E-05,0.044956701,0.000622151,2.99E-05,0.045009356,0.000686413,3.58E-05,0.044995325,0.000752035,4.17E-05,0.044948503,0.000800567,4.37E-05,0.04496321,0.00084003,4.50E-05,0.044988479,0.000877689,4.73E-05,0.045026119,0.000891561,4.26E-05,0.044958332,0.000904706,3.84E-05,0.045495617,0.001650197,0.000101234,0.048742137,0.94678066,0.000554766,0.084946383,0.946991219,0.000412867,0.085489641,0.947298475,0.000174198,0.058555616
40.3277,-1.34909308,-6.158464691,3.437285753,0.541022052,-0.564710605,0.854152984,-0.443052486,-19.95689558,0.483168601,1.983735414,0.297419286,0.626973245,0.299996492,46.06224523,-5.606694409,-27.79785853,-0.132084908,0.0597796,2.29E-05,6.879262356,6.879262284,6.879256141,6.879255435,7.02E-05,4.35E-06,0.044951826,0.000174922,9.51E-06,0.044997695,0.000263297,1.41E-05,0.044993354,0.000347124,1.92E-05,0.044899846,0.000412165,2.22E-05,0.044942293,0.000465985,2.41E-05,0.044988433,0.000517692,2.68E-05,0.044999307,0.000558572,2.75E-05,0.044954333,0.000594131,2.80E-05,0.045009543,0.000653329,3.31E-05,0.044997208,0.000713881,3.82E-05,0.044901873,0.000760232,4.03E-05,0.044944343,0.00079822,4.18E-05,0.044991475,0.000833594,4.41E-05,0.045013762,0.000852151,3.94E-05,0.044955724,0.000869281,3.54E-05,0.045431015,0.001567759,8.24E-05,0.047495132,0.945767535,0.001013126,0.088416057,0.946396799,0.00059442,0.087761483,0.947155417,0.000143058,0.054607743
40.3795,-2.321650392,-6.140555296,3.502717407,0.534752673,-0.546622097,0.863816668,-0.454467137,-17.56925479,0.192545073,0.54283082,0.290572652,0.630071926,0.299997679,45.89669377,-7.375622729,-27.58146547,-0.132602328,0.057317222,4.70E-06,6.879262434,6.87926227,6.879252412,6.879252416,6.60E-05,4.26E-06,0.044954571,0.000165654,9.27E-06,0.044997941,0.000249516,1.38E-05,0.044994636,0.000328416,1.87E-05,0.044787436,0.000390635,2.15E-05,0.04491804,0.000442607,2.34E-05,0.044990696,0.000492062,2.56E-05,0.044998806,0.000532419,2.62E-05,0.044956942,0.000567805,2.63E-05,0.045009528,0.00062268,3.06E-05,0.044998411,0.00067875,3.51E-05,0.04478913,0.000723045,3.72E-05,0.044919742,0.000759794,3.84E-05,0.044993465,0.000793696,3.99E-05,0.045007177,0.000816023,3.61E-05,0.044958106,0.00083638,3.29E-05,0.045378505,0.0014979,6.99E-05,0.046797278,0.943628812,0.002138723,0.08963939,0.94556221,0.000834589,0.088849764,0.947034736,0.000120681,0.051996144
40.4314,-3.1706493,-6.140087962,3.493754951,0.528112939,-0.528383102,0.873271676,-0.465596772,-15.19019538,-0.18977102,-0.886857019,0.283699198,0.63304297,0.299997923,45.58754127,-8.806039965,-27.230384,-0.052810366,-14.69283589,-1.80E-05,6.879262472,6.879262244,6.830088672,6.830089513,6.18E-05,4.17E-06,0.044959713,0.000156612,9.04E-06,0.044998141,0.000236091,1.34E-05,0.044995521,0.000310237,1.82E-05,0.044421036,0.000369747,2.09E-05,0.04488964,0.000419992,2.26E-05,0.044992308,0.00046753,2.45E-05,0.044998452,0.0005075,2.49E-05,0.044961973,0.000542945,2.49E-05,0.045009392,0.000594105,2.86E-05,0.044999193,0.00064616,3.26E-05,0.044422426,0.000688613,3.44E-05,0.04489108,0.000724459,3.53E-05,0.044994785,0.000757639,3.61E-05,0.045003827,0.000782692,3.33E-05,0.044962963,0.000805563,3.08E-05,0.045337048,0.00143676,6.11E-05,0.0463797,0.937735819,0.005892993,0.089952335,0.944445441,0.001116769,0.089353845,0.946930126,0.00010461,0.05031539
40.4832,-3.896793596,-6.161563502,3.411098597,0.529841995,-0.514660909,0.877340911,-0.471317609,-12.82716092,-0.646232924,-2.298346517,0.280961768,-0.128561551,0.299996988,45.79871305,-8.103141207,-25.51865205,27.25852969,-54.47706573,-5.319420172,6.87926249,6.879262252,6.606944257,6.787804781,5.77E-05,4.07E-06,0.044965044,0.000147784,8.83E-06,0.044998301,0.000222999,1.31E-05,0.044996145,0.000292579,1.77E-05,0.042170984,0.000349474,2.03E-05,0.044860741,0.000398117,2.19E-05,0.044993458,0.000443999,2.35E-05,0.044998218,0.000483655,2.38E-05,0.044967215,0.000519324,2.36E-05,0.045009192,0.000567242,2.69E-05,0.044999703,0.000615672,3.05E-05,0.042170394,0.000656474,3.21E-05,0.044861985,0.000691673,3.28E-05,0.044995685,0.000724547,3.31E-05,0.045002084,0.000751561,3.11E-05,0.044968084,0.000776445,2.91E-05,0.045304824,0.001381797,5.50E-05,0.046116925,0.905254262,0.032481557,0.08999844,0.943040672,0.001404769,0.089590518,0.946837127,9.30E-05,0.049225287
40.535,-4.500519943,-6.206546198,3.256905247,0.579367793,-0.515628702,0.845256465,-0.470612938,-10.45318035,-1.066260006,-3.62110823,1.693910201,-2.952385342,0.024264346,48.46187153,-3.679072395,-20.23242028,0.050069363,0.028620884,2.77E-05,6.879262481,6.87926223,6.879262123,6.879261433,5.37E-05,3.98E-06,0.044969595,0.000139151,8.63E-06,0.044998425,0.000210212,1.28E-05,0.044996584,0.000275461,1.71E-05,0.031860613,0.000329774,1.97E-05,0.044834242,0.000376922,2.12E-05,0.044994274,0.000421342,2.27E-05,0.044998074,0.000460712,2.29E-05,0.044971697,0.000496727,2.26E-05,0.045008966,0.000541751,2.55E-05,0.045000032,0.000586926,2.87E-05,0.03182924,0.000626177,3.03E-05,0.044835343,0.000660889,3.08E-05,0.044996306,0.000693637,3.09E-05,0.04500113,0.000722108,2.95E-05,0.044972486,0.000748694,2.78E-05,0.045280173,0.001331247,5.06E-05,0.045946221,0.054671369,0.850582892,0.090000008,0.941371117,0.001669555,0.089709707,0.946752525,8.46E-05,0.048508117
40.5869,-4.977666645,-6.267985761,3.040548484,0.664613579,-0.523624638,0.777380143,-0.46611282,-7.941154716,-1.256965067,-4.669857625,1.696505551,-2.950901776,0.024265782,49.53624621,1.827072503,-13.50576832,0.050147862,0.028886721,2.01E-05,6.879262408,6.879261949,6.879262448,6.879262224,4.98E-05,3.89E-06,0.044973106,0.000130694,8.46E-06,0.044998516,0.000197695,1.25E-05,0.044996885,0.000258732,1.67E-05,0.042846994,0.000310589,1.92E-05,0.04481005,0.000356327,2.06E-05,0.044994836,0.000399423,2.19E-05,0.04499799,0.000438497,2.22E-05,0.044975156,0.000474936,2.18E-05,0.045008749,0.000517312,2.44E-05,0.045000237,0.000559457,2.75E-05,0.042847007,0.000597303,2.89E-05,0.04481105,0.000631626,2.93E-05,0.044996725,0.000664307,2.93E-05,0.045000585,0.0006939,2.82E-05,0.044975895,0.000721994,2.67E-05,0.045262133,0.001283785,4.75E-05,0.045835166,0.030923078,0.023748291,0.089997073,0.939459246,0.001911871,0.089778455,0.946673855,7.87E-05,0.048039246
