%time,field.data
1650908697967991125,time:1650908697.9674578, thrl:0.00927734375, r:0.04541015625, p:-0.7498779296875, y:-0.000518798828125, a:0.999969482421875, col:-0.279937744140625
1650908697987264211,time:1650908697.9869578, thrl:0.00927734375, r:0.04541015625, p:-0.7498779296875, y:-0.000518798828125, a:0.999969482421875, col:-0.279937744140625
1650908698007945067,time:1650908698.0075634, thrl:0.00830078125, r:0.04541015625, p:-0.7498779296875, y:-0.000518798828125, a:0.999969482421875, col:-0.279937744140625
1650908698028210082,time:1650908698.0277927, thrl:0.00830078125, r:0.04443359375, p:-0.7498779296875, y:-0.000518798828125, a:0.999969482421875, col:-0.279937744140625
1650908698048182422,time:1650908698.0477576, thrl:0.00830078125, r:0.02978515625, p:-0.7498779296875, y:-0.000518798828125, a:0.999969482421875, col:-0.279937744140625
1650908698067890669,time:1650908698.0674834, thrl:0.00830078125, r:0.02978515625, p:-0.7498779296875, y:-0.000518798828125, a:0.999969482421875, col:-0.279937744140625
1650908698088271793,time:1650908698.0879767, thrl:0.00830078125, r:0.00830078125, p:-0.7498779296875, y:-0.000518798828125, a:0.999969482421875, col:-0.279937744140625
1650908698107489842,time:1650908698.1071377, thrl:0.00830078125, r:0.00830078125, p:-0.7498779296875, y:-0.000518798828125, a:0.999969482421875, col:-0.279937744140625
1650908698127638363,time:1650908698.1272902, thrl:0.00830078125, r:0.00830078125, p:-0.7498779296875, y:-0.000518798828125, a:0.999969482421875, col:-0.279937744140625
1650908698147432165,time:1650908698.1469789, thrl:0.00830078125, r:0.00830078125, p:-0.7498779296875, y:-0.000518798828125, a:0.999969482421875, col:-0.279937744140625
1650908698167880833,time:1650908698.1672394, thrl:0.00830078125, r:0.00830078125, p:-0.7498779296875, y:-0.000518798828125, a:0.999969482421875, col:-0.279937744140625
1650908698188429090,time:1650908698.1881142, thrl:0.00830078125, r:0.00439453125, p:-0.7498779296875, y:-0.000518798828125, a:0.999969482421875, col:-0.279937744140625
1650908698208012785,time:1650908698.2077048, thrl:0.00830078125, r:0.00439453125, p:-0.7498779296875, y:-0.000518798828125, a:0.999969482421875, col:-0.279937744140625
1650908698228360927,time:1650908698.2280114, thrl:0.00830078125, r:0.00341796875, p:-0.7498779296875, y:-0.000518798828125, a:0.999969482421875, col:-0.279937744140625
1650908698247983815,time:1650908698.2475011, thrl:0.00830078125, r:-0.011260986328125, p:-0.7498779296875, y:-0.000518798828125, a:0.999969482421875, col:-0.279937744140625
1650908698267476242,time:1650908698.267197, thrl:0.00830078125, r:-0.011260986328125, p:-0.7498779296875, y:-0.000518798828125, a:0.999969482421875, col:-0.279937744140625
1650908698289885237,time:1650908698.2892466, thrl:0.00732421875, r:-0.011260986328125, p:-0.7498779296875, y:-0.000518798828125, a:0.999969482421875, col:-0.279937744140625
1650908698307590724,time:1650908698.3073041, thrl:0.00732421875, r:-0.025909423828125, p:-0.7498779296875, y:-0.000518798828125, a:0.999969482421875, col:-0.278961181640625
1650908698328723269,time:1650908698.3281834, thrl:0.00732421875, r:-0.025909423828125, p:-0.7498779296875, y:-0.000518798828125, a:0.999969482421875, col:-0.278961181640625
1650908698347355892,time:1650908698.347072, thrl:0.00732421875, r:-0.025909423828125, p:-0.7498779296875, y:-0.000518798828125, a:0.999969482421875, col:-0.278961181640625
1650908698368146093,time:1650908698.3677585, thrl:-0.002471923828125, r:-0.022003173828125, p:-0.7498779296875, y:-0.000518798828125, a:0.999969482421875, col:-0.278961181640625
1650908698387517604,time:1650908698.387208, thrl:-0.002471923828125, r:-0.001495361328125, p:-0.7498779296875, y:-0.000518798828125, a:0.999969482421875, col:-0.278961181640625
1650908698408344663,time:1650908698.407965, thrl:0.00146484375, r:0.02099609375, p:-0.7498779296875, y:-0.000518798828125, a:0.999969482421875, col:-0.278961181640625
1650908698427996450,time:1650908698.427552, thrl:0.00146484375, r:0.02587890625, p:-0.7498779296875, y:-0.000518798828125, a:0.999969482421875, col:-0.278961181640625
1650908698447410698,time:1650908698.4470274, thrl:0.00146484375, r:0.04443359375, p:-0.7498779296875, y:-0.000518798828125, a:0.999969482421875, col:-0.278961181640625
1650908698467275974,time:1650908698.4669738, thrl:0.00146484375, r:0.04443359375, p:-0.7498779296875, y:-0.000518798828125, a:0.999969482421875, col:-0.278961181640625
1650908698487748952,time:1650908698.4874387, thrl:0.02685546875, r:0.03076171875, p:-0.7498779296875, y:-0.000518798828125, a:0.999969482421875, col:-0.278961181640625
1650908698507372274,time:1650908698.5070443, thrl:0.06201171875, r:0.03076171875, p:-0.7498779296875, y:-0.000518798828125, a:0.999969482421875, col:-0.278961181640625
1650908698528373190,time:1650908698.5280018, thrl:0.110870361328125, r:0.05419921875, p:-0.7498779296875, y:-0.000518798828125, a:0.999969482421875, col:-0.278961181640625
1650908698547316984,time:1650908698.5469038, thrl:0.116729736328125, r:0.077667236328125, p:-0.7498779296875, y:-0.000518798828125, a:0.999969482421875, col:-0.278961181640625
1650908698568004001,time:1650908698.5675685, thrl:0.13531494140625, r:0.094268798828125, p:-0.7498779296875, y:-0.000518798828125, a:0.999969482421875, col:-0.278961181640625
1650908698587704166,time:1650908698.5874197, thrl:0.13531494140625, r:0.094268798828125, p:-0.7498779296875, y:-0.000518798828125, a:0.999969482421875, col:-0.277984619140625
1650908698608422332,time:1650908698.6081882, thrl:0.13531494140625, r:0.072784423828125, p:-0.7498779296875, y:-0.000518798828125, a:0.999969482421875, col:-0.277984619140625
1650908698627318879,time:1650908698.6270146, thrl:0.13531494140625, r:0.066925048828125, p:-0.7498779296875, y:-0.000518798828125, a:0.999969482421875, col:-0.277984619140625
1650908698648057158,time:1650908698.6477082, thrl:0.13531494140625, r:0.066925048828125, p:-0.7498779296875, y:-0.000518798828125, a:0.999969482421875, col:-0.277984619140625
1650908698667521327,time:1650908698.6672628, thrl:0.121612548828125, r:0.06298828125, p:-0.7498779296875, y:-0.000518798828125, a:0.999969482421875, col:-0.277984619140625
1650908698687670672,time:1650908698.6871119, thrl:0.111846923828125, r:0.06298828125, p:-0.7498779296875, y:-0.000518798828125, a:0.999969482421875, col:-0.277008056640625
1650908698707794947,time:1650908698.7073634, thrl:0.096221923828125, r:0.06298828125, p:-0.7498779296875, y:-0.000518798828125, a:0.999969482421875, col:-0.2545166015625
1650908698729324899,time:1650908698.7291486, thrl:0.065948486328125, r:0.06298828125, p:-0.7498779296875, y:-0.000518798828125, a:0.999969482421875, col:-0.2545166015625
1650908698748419195,time:1650908698.7481043, thrl:0.01806640625, r:0.04736328125, p:-0.7498779296875, y:-0.000518798828125, a:0.999969482421875, col:-0.2545166015625
1650908698769994445,time:1650908698.7696657, thrl:0.01220703125, r:0.04736328125, p:-0.7498779296875, y:-0.000518798828125, a:0.999969482421875, col:-0.2545166015625
1650908698787518430,time:1650908698.7871668, thrl:0.01220703125, r:0.04736328125, p:-0.7498779296875, y:-0.000518798828125, a:0.999969482421875, col:-0.2545166015625
1650908698808016507,time:1650908698.8075626, thrl:0.01220703125, r:0.04736328125, p:-0.7498779296875, y:-0.000518798828125, a:0.999969482421875, col:-0.2545166015625
1650908698827769915,time:1650908698.8272092, thrl:0.01220703125, r:0.04833984375, p:-0.7498779296875, y:-0.000518798828125, a:0.999969482421875, col:-0.2545166015625
1650908698847271649,time:1650908698.8469932, thrl:-0.025909423828125, r:0.04931640625, p:-0.7498779296875, y:-0.000518798828125, a:0.999969482421875, col:-0.2545166015625
1650908698867882728,time:1650908698.8675947, thrl:-0.047393798828125, r:0.04931640625, p:-0.7498779296875, y:-0.000518798828125, a:0.999969482421875, col:-0.2545166015625
1650908698887913860,time:1650908698.8875895, thrl:-0.06988525390625, r:0.04931640625, p:-0.7498779296875, y:-0.000518798828125, a:0.999969482421875, col:-0.2545166015625
1650908698907426201,time:1650908698.9070268, thrl:-0.09136962890625, r:0.04931640625, p:-0.7498779296875, y:-0.000518798828125, a:0.999969482421875, col:-0.2545166015625
1650908698928095672,time:1650908698.9275842, thrl:-0.10992431640625, r:0.04931640625, p:-0.7498779296875, y:-0.000518798828125, a:0.999969482421875, col:-0.2545166015625
1650908698947514998,time:1650908698.947306, thrl:-0.12359619140625, r:0.05029296875, p:-0.7498779296875, y:-0.000518798828125, a:0.999969482421875, col:-0.2545166015625
1650908698968212584,time:1650908698.9671035, thrl:-0.129486083984375, r:0.05126953125, p:-0.7498779296875, y:-0.000518798828125, a:0.999969482421875, col:-0.2545166015625
1650908698987626620,time:1650908698.987332, thrl:-0.131439208984375, r:0.05224609375, p:-0.7498779296875, y:-0.000518798828125, a:0.999969482421875, col:-0.2545166015625
1650908699008150061,time:1650908699.007923, thrl:-0.131439208984375, r:0.05224609375, p:-0.7498779296875, y:-0.000518798828125, a:0.999969482421875, col:-0.2545166015625
1650908699027740435,time:1650908699.027526, thrl:-0.134368896484375, r:0.05322265625, p:-0.7498779296875, y:-0.000518798828125, a:0.999969482421875, col:-0.2545166015625
1650908699047958062,time:1650908699.0476084, thrl:-0.135345458984375, r:0.05322265625, p:-0.7498779296875, y:-0.000518798828125, a:0.999969482421875, col:-0.2545166015625
1650908699067359388,time:1650908699.0671458, thrl:-0.136322021484375, r:0.05419921875, p:-0.7498779296875, y:-0.000518798828125, a:0.999969482421875, col:-0.2545166015625
1650908699087516988,time:1650908699.0871038, thrl:-0.149993896484375, r:0.05419921875, p:-0.7498779296875, y:-0.000518798828125, a:0.999969482421875, col:-0.2545166015625
1650908699107400591,time:1650908699.107195, thrl:-0.149993896484375, r:0.05419921875, p:-0.7498779296875, y:-0.000518798828125, a:0.999969482421875, col:-0.2545166015625
1650908699127579672,time:1650908699.1272259, thrl:-0.149993896484375, r:0.04931640625, p:-0.7498779296875, y:-0.000518798828125, a:0.999969482421875, col:-0.2545166015625
1650908699147027590,time:1650908699.146843, thrl:-0.149993896484375, r:0.04931640625, p:-0.7498779296875, y:-0.000518798828125, a:0.999969482421875, col:-0.2545166015625
1650908699168240213,time:1650908699.1679845, thrl:-0.146087646484375, r:0.05322265625, p:-0.7498779296875, y:-0.000518798828125, a:0.999969482421875, col:-0.2545166015625
1650908699187360590,time:1650908699.187147, thrl:-0.130462646484375, r:0.075714111328125, p:-0.7498779296875, y:-0.000518798828125, a:0.999969482421875, col:-0.2545166015625
1650908699207531667,time:1650908699.2073307, thrl:-0.130462646484375, r:0.090362548828125, p:-0.7498779296875, y:-0.000518798828125, a:0.999969482421875, col:-0.2545166015625
1650908699227501120,time:1650908699.2272813, thrl:-0.130462646484375, r:0.090362548828125, p:-0.7498779296875, y:-0.000518798828125, a:0.999969482421875, col:-0.2545166015625
1650908699247820371,time:1650908699.2474647, thrl:-0.130462646484375, r:0.090362548828125, p:-0.7498779296875, y:-0.000518798828125, a:0.999969482421875, col:-0.2545166015625
1650908699267242650,time:1650908699.267044, thrl:-0.130462646484375, r:0.105010986328125, p:-0.7498779296875, y:-0.000518798828125, a:0.999969482421875, col:-0.2554931640625
1650908699288853228,time:1650908699.287955, thrl:-0.130462646484375, r:0.110870361328125, p:-0.7498779296875, y:-0.000518798828125, a:0.999969482421875, col:-0.2554931640625
1650908699308153668,time:1650908699.3078978, thrl:-0.11676025390625, r:0.128448486328125, p:-0.7498779296875, y:-0.000518798828125, a:0.999969482421875, col:-0.276031494140625
1650908699327521799,time:1650908699.3271942, thrl:-0.11187744140625, r:0.128448486328125, p:-0.7498779296875, y:-0.000518798828125, a:0.999969482421875, col:-0.276031494140625
1650908699347465575,time:1650908699.3472497, thrl:-0.09136962890625, r:0.128448486328125, p:-0.7498779296875, y:-0.000518798828125, a:0.999969482421875, col:-0.276031494140625
1650908699367450437,time:1650908699.3672373, thrl:-0.09136962890625, r:0.128448486328125, p:-0.7498779296875, y:-0.000518798828125, a:0.999969482421875, col:-0.276031494140625
1650908699387627941,time:1650908699.3873982, thrl:-0.08551025390625, r:0.128448486328125, p:-0.7498779296875, y:-0.000518798828125, a:0.999969482421875, col:-0.276031494140625
1650908699407877241,time:1650908699.4076102, thrl:-0.08551025390625, r:0.128448486328125, p:-0.7498779296875, y:-0.000518798828125, a:0.999969482421875, col:-0.277008056640625
1650908699428523833,time:1650908699.4277408, thrl:-0.06793212890625, r:0.123565673828125, p:-0.7498779296875, y:-0.000518798828125, a:0.999969482421875, col:-0.277984619140625
1650908699447974831,time:1650908699.4476035, thrl:-0.06793212890625, r:0.121612548828125, p:-0.7498779296875, y:-0.000518798828125, a:0.999969482421875, col:-0.278961181640625
1650908699467710816,time:1650908699.467502, thrl:-0.06793212890625, r:0.106964111328125, p:-0.7498779296875, y:-0.000518798828125, a:0.999969482421875, col:-0.280914306640625
1650908699488095899,time:1650908699.4878693, thrl:-0.06793212890625, r:0.105987548828125, p:-0.7498779296875, y:-0.000518798828125, a:0.999969482421875, col:-0.280914306640625
1650908699507649168,time:1650908699.507434, thrl:-0.07867431640625, r:0.105987548828125, p:-0.7498779296875, y:-0.000518798828125, a:0.999969482421875, col:-0.281890869140625
1650908699527930410,time:1650908699.5275948, thrl:-0.07867431640625, r:0.105987548828125, p:-0.7498779296875, y:-0.000518798828125, a:0.999969482421875, col:-0.281890869140625
1650908699547249178,time:1650908699.5469434, thrl:-0.08062744140625, r:0.105010986328125, p:-0.7498779296875, y:-0.000518798828125, a:0.999969482421875, col:-0.282867431640625
1650908699567601448,time:1650908699.567116, thrl:-0.08062744140625, r:0.104034423828125, p:-0.7498779296875, y:-0.000518798828125, a:0.999969482421875, col:-0.282867431640625
1650908699588336147,time:1650908699.5879073, thrl:-0.08160400390625, r:0.097198486328125, p:-0.7498779296875, y:-0.000518798828125, a:0.999969482421875, col:-0.282867431640625
1650908699607846577,time:1650908699.6073065, thrl:-0.08160400390625, r:0.068878173828125, p:-0.7498779296875, y:-0.000518798828125, a:0.999969482421875, col:-0.282867431640625
1650908699627809096,time:1650908699.627544, thrl:-0.07574462890625, r:0.03857421875, p:-0.7498779296875, y:-0.000518798828125, a:0.999969482421875, col:-0.283843994140625
1650908699647475818,time:1650908699.6471777, thrl:-0.056182861328125, r:0.02197265625, p:-0.7498779296875, y:-0.000518798828125, a:0.999969482421875, col:-0.283843994140625
1650908699667232806,time:1650908699.6669686, thrl:-0.050323486328125, r:0.00732421875, p:-0.7498779296875, y:-0.000518798828125, a:0.999969482421875, col:-0.283843994140625
1650908699688396992,time:1650908699.687909, thrl:-0.030792236328125, r:0.00732421875, p:-0.7498779296875, y:-0.000518798828125, a:0.999969482421875, col:-0.283843994140625
1650908699707410982,time:1650908699.7071173, thrl:-0.025909423828125, r:0.00146484375, p:-0.7498779296875, y:-0.000518798828125, a:0.999969482421875, col:-0.283843994140625
1650908699727965744,time:1650908699.7273855, thrl:-0.024932861328125, r:-0.002471923828125, p:-0.7498779296875, y:-0.000518798828125, a:0.999969482421875, col:-0.283843994140625
1650908699747841051,time:1650908699.7473733, thrl:-0.023956298828125, r:-0.056182861328125, p:-0.7498779296875, y:-0.000518798828125, a:0.999969482421875, col:-0.283843994140625
1650908699768852647,time:1650908699.7676754, thrl:-0.023956298828125, r:-0.07086181640625, p:-0.7498779296875, y:-0.000518798828125, a:0.999969482421875, col:-0.283843994140625
1650908699788635259,time:1650908699.788072, thrl:-0.022979736328125, r:-0.10699462890625, p:-0.7498779296875, y:-0.000518798828125, a:0.999969482421875, col:-0.283843994140625
1650908699808296260,time:1650908699.8077612, thrl:-0.022003173828125, r:-0.10699462890625, p:-0.7498779296875, y:-0.000518798828125, a:0.999969482421875, col:-0.283843994140625
1650908699827721778,time:1650908699.8273442, thrl:-0.022003173828125, r:-0.12066650390625, p:-0.7498779296875, y:-0.000518798828125, a:0.999969482421875, col:-0.283843994140625
