%time,field.data
1646148028672888589,time:1646148028.672489, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646148028693759283,time:1646148028.69321, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646148028713552648,time:1646148028.7132545, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646148028732329218,time:1646148028.732122, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646148028752594014,time:1646148028.7523227, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646148028772657114,time:1646148028.772257, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646148028793487532,time:1646148028.792725, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646148028814098308,time:1646148028.8137875, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646148028832378030,time:1646148028.832088, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646148028853793317,time:1646148028.853186, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646148028873014973,time:1646148028.8725905, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646148028893224519,time:1646148028.892805, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646148028912599439,time:1646148028.9121838, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646148028932642556,time:1646148028.9322362, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646148028953618714,time:1646148028.9531927, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646148028972465766,time:1646148028.9720356, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646148028992629147,time:1646148028.9922018, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646148029012877447,time:1646148029.0125961, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646148029032334663,time:1646148029.0320137, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646148029053177344,time:1646148029.05281, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646148029073458268,time:1646148029.072705, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646148029094520646,time:1646148029.09392, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646148029113435651,time:1646148029.1127172, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646148029132712770,time:1646148029.132262, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646148029153881958,time:1646148029.153549, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646148029172603714,time:1646148029.172173, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646148029193221853,time:1646148029.192762, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646148029212363605,time:1646148029.2120748, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646148029232956823,time:1646148029.232525, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646148029254273483,time:1646148029.2538145, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646148029272894069,time:1646148029.2722929, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646148029292793958,time:1646148029.29246, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646148029313277088,time:1646148029.312965, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646148029336038591,time:1646148029.3346384, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646148029353247972,time:1646148029.352838, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646148029372446496,time:1646148029.3721411, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646148029392274309,time:1646148029.3919868, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646148029413621803,time:1646148029.4132879, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646148029432372929,time:1646148029.4320748, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646148029453378380,time:1646148029.4531794, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646148029473137097,time:1646148029.4728138, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646148029494121797,time:1646148029.4938126, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646148029512832109,time:1646148029.5126274, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646148029532537971,time:1646148029.532335, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646148029553874238,time:1646148029.5534334, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646148029572508445,time:1646148029.572292, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646148029593766171,time:1646148029.593553, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646148029612409856,time:1646148029.6122043, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646148029632730699,time:1646148029.632455, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646148029653222260,time:1646148029.652901, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646148029672770621,time:1646148029.672412, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646148029693119810,time:1646148029.6928196, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646148029712541426,time:1646148029.7122583, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646148029732467431,time:1646148029.7322443, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646148029753064482,time:1646148029.7527525, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646148029772639076,time:1646148029.7723339, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646148029798608235,time:1646148029.7976453, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646148029813701654,time:1646148029.813347, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646148029832545052,time:1646148029.8321247, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646148029852398694,time:1646148029.8519785, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646148029873594873,time:1646148029.8729095, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646148029896587806,time:1646148029.895708, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646148029913031302,time:1646148029.9126341, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646148029932792397,time:1646148029.9321752, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646148029952933447,time:1646148029.9524717, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646148029975116110,time:1646148029.9742842, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646148029993716960,time:1646148029.9929547, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646148030012465087,time:1646148030.0120482, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646148030032627282,time:1646148030.032153, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646148030054327884,time:1646148030.0538917, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646148030074371466,time:1646148030.073201, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646148030094231492,time:1646148030.0933585, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646148030112524291,time:1646148030.1121762, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646148030132470665,time:1646148030.1321754, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646148030153709219,time:1646148030.153419, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646148030172401178,time:1646148030.1721296, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646148030193017390,time:1646148030.1928103, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646148030214236274,time:1646148030.2139456, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646148030232625467,time:1646148030.2322948, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646148030252632083,time:1646148030.2524278, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646148030273358498,time:1646148030.27285, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646148030292679702,time:1646148030.2924137, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646148030314063219,time:1646148030.3137636, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646148030332792941,time:1646148030.3324134, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646148030352884904,time:1646148030.3522086, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646148030373116679,time:1646148030.3725057, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646148030393609838,time:1646148030.3928337, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646148030412764446,time:1646148030.4124608, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646148030432492343,time:1646148030.43219, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646148030452506107,time:1646148030.4521103, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646148030472766543,time:1646148030.4724095, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646148030493161789,time:1646148030.4928274, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646148030512773183,time:1646148030.5124364, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646148030535336748,time:1646148030.5346, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646148030552632201,time:1646148030.5524297, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646148030572602026,time:1646148030.5721781, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646148030593457174,time:1646148030.5929692, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646148030613825887,time:1646148030.6135213, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646148030632342969,time:1646148030.6320584, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646148030654351379,time:1646148030.653864, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646148030675811047,time:1646148030.6755033, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646148030692605666,time:1646148030.6923828, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646148030712581627,time:1646148030.7123756, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646148030733251644,time:1646148030.7328513, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646148030752780399,time:1646148030.7524264, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646148030772509665,time:1646148030.772253, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646148030793000145,time:1646148030.7925174, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646148030812258510,time:1646148030.8119688, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646148030832485070,time:1646148030.8321803, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646148030852715917,time:1646148030.8521285, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646148030872871101,time:1646148030.8723612, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646148030892700897,time:1646148030.8922646, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646148030913067681,time:1646148030.9126954, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646148030932257212,time:1646148030.9319293, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646148030954654344,time:1646148030.9543006, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646148030972326745,time:1646148030.9721196, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646148030992975588,time:1646148030.9925892, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
