%time,field.data
1650909057498721485,time:1650909057.4984748, thrl:0.201751708984375, r:0.2652587890625, p:-0.7498779296875, y:0.00146484375, a:0.999969482421875, col:-0.2418212890625
1650909057519105271,time:1650909057.518772, thrl:0.201751708984375, r:0.250579833984375, p:-0.7498779296875, y:0.00146484375, a:0.999969482421875, col:-0.2418212890625
1650909057538871327,time:1650909057.5385132, thrl:0.201751708984375, r:0.244720458984375, p:-0.7498779296875, y:0.00146484375, a:0.999969482421875, col:-0.2418212890625
1650909057563803268,time:1650909057.5632794, thrl:0.201751708984375, r:0.240814208984375, p:-0.7498779296875, y:0.00146484375, a:0.999969482421875, col:-0.2418212890625
1650909057579471198,time:1650909057.5791943, thrl:0.201751708984375, r:0.240814208984375, p:-0.7498779296875, y:0.00146484375, a:0.999969482421875, col:-0.2418212890625
1650909057598750718,time:1650909057.5984125, thrl:0.202728271484375, r:0.238861083984375, p:-0.7498779296875, y:0.00146484375, a:0.999969482421875, col:-0.2418212890625
1650909057619055592,time:1650909057.6186812, thrl:0.202728271484375, r:0.223236083984375, p:-0.7498779296875, y:0.00146484375, a:0.999969482421875, col:-0.2418212890625
1650909057639300057,time:1650909057.6388216, thrl:0.202728271484375, r:0.223236083984375, p:-0.7498779296875, y:0.00048828125, a:0.999969482421875, col:-0.2418212890625
1650909057659083065,time:1650909057.658787, thrl:0.196868896484375, r:0.216400146484375, p:-0.7498779296875, y:0.00048828125, a:0.999969482421875, col:-0.2418212890625
1650909057678903305,time:1650909057.6785746, thrl:0.19293212890625, r:0.212493896484375, p:-0.7498779296875, y:0.00048828125, a:0.999969482421875, col:-0.2418212890625
1650909057698970317,time:1650909057.6986003, thrl:0.19293212890625, r:0.196868896484375, p:-0.7498779296875, y:0.00048828125, a:0.999969482421875, col:-0.2418212890625
1650909057719486352,time:1650909057.7189577, thrl:0.17926025390625, r:0.19097900390625, p:-0.7498779296875, y:-0.000518798828125, a:0.999969482421875, col:-0.2437744140625
1650909057739083607,time:1650909057.7387195, thrl:0.16558837890625, r:0.17047119140625, p:-0.7498779296875, y:-0.000518798828125, a:0.999969482421875, col:-0.2437744140625
1650909057759347936,time:1650909057.7589512, thrl:0.15875244140625, r:0.15679931640625, p:-0.7498779296875, y:-0.000518798828125, a:0.999969482421875, col:-0.2437744140625
1650909057779399525,time:1650909057.779107, thrl:0.14019775390625, r:0.15679931640625, p:-0.7498779296875, y:-0.000518798828125, a:0.999969482421875, col:-0.2437744140625
1650909057799209151,time:1650909057.7988677, thrl:0.14019775390625, r:0.15679931640625, p:-0.7498779296875, y:-0.000518798828125, a:0.999969482421875, col:-0.2437744140625
1650909057819560398,time:1650909057.8191526, thrl:0.13531494140625, r:0.15679931640625, p:-0.7498779296875, y:-0.000518798828125, a:0.999969482421875, col:-0.2437744140625
1650909057839006786,time:1650909057.8386383, thrl:0.13140869140625, r:0.15679931640625, p:-0.7498779296875, y:-0.000518798828125, a:0.999969482421875, col:-0.2437744140625
1650909057859295443,time:1650909057.8589816, thrl:0.116729736328125, r:0.15679931640625, p:-0.7498779296875, y:-0.000518798828125, a:0.999969482421875, col:-0.2437744140625
1650909057878777756,time:1650909057.8784647, thrl:0.106964111328125, r:0.126495361328125, p:-0.7498779296875, y:-0.000518798828125, a:0.999969482421875, col:-0.2437744140625
1650909057899223160,time:1650909057.8987942, thrl:0.090362548828125, r:0.119659423828125, p:-0.7498779296875, y:-0.000518798828125, a:0.999969482421875, col:-0.2437744140625
1650909057918917221,time:1650909057.9185658, thrl:0.076690673828125, r:0.101104736328125, p:-0.7498779296875, y:-0.000518798828125, a:0.999969482421875, col:-0.2437744140625
1650909057938739985,time:1650909057.9384837, thrl:0.070831298828125, r:0.085479736328125, p:-0.7498779296875, y:-0.000518798828125, a:0.999969482421875, col:-0.2437744140625
1650909057958919171,time:1650909057.9586225, thrl:0.04638671875, r:0.04541015625, p:-0.7498779296875, y:-0.000518798828125, a:0.999969482421875, col:-0.2437744140625
1650909057979058761,time:1650909057.978762, thrl:0.02197265625, r:0.00830078125, p:-0.7498779296875, y:-0.000518798828125, a:0.999969482421875, col:-0.2437744140625
1650909057999286403,time:1650909057.998987, thrl:0.00830078125, r:0.00830078125, p:-0.7498779296875, y:-0.000518798828125, a:0.999969482421875, col:-0.2437744140625
1650909058019938691,time:1650909058.0194304, thrl:0.00830078125, r:0.00830078125, p:-0.7498779296875, y:-0.000518798828125, a:0.999969482421875, col:-0.2427978515625
1650909058039042490,time:1650909058.0386317, thrl:0.00830078125, r:0.00732421875, p:-0.7498779296875, y:-0.000518798828125, a:0.999969482421875, col:-0.2427978515625
1650909058059801407,time:1650909058.059425, thrl:0.00830078125, r:0.00732421875, p:-0.7498779296875, y:-0.000518798828125, a:0.999969482421875, col:-0.2418212890625
1650909058079439361,time:1650909058.0791414, thrl:0.00830078125, r:0.00634765625, p:-0.7498779296875, y:-0.000518798828125, a:0.999969482421875, col:-0.2418212890625
1650909058099010896,time:1650909058.0986767, thrl:0.00830078125, r:0.00537109375, p:-0.7498779296875, y:-0.000518798828125, a:0.999969482421875, col:-0.2418212890625
1650909058119602467,time:1650909058.1193218, thrl:0.00830078125, r:0.00537109375, p:-0.7498779296875, y:-0.000518798828125, a:0.999969482421875, col:-0.2408447265625
1650909058141921967,time:1650909058.1414838, thrl:0.00830078125, r:0.00537109375, p:-0.7498779296875, y:-0.000518798828125, a:0.999969482421875, col:-0.2408447265625
1650909058162766474,time:1650909058.162431, thrl:0.00830078125, r:0.00439453125, p:-0.7498779296875, y:-0.000518798828125, a:0.999969482421875, col:-0.2408447265625
1650909058179260085,time:1650909058.1789591, thrl:0.00830078125, r:0.00439453125, p:-0.7498779296875, y:-0.001495361328125, a:0.999969482421875, col:-0.2398681640625
1650909058199116922,time:1650909058.1988232, thrl:0.00830078125, r:0.00439453125, p:-0.7498779296875, y:-0.001495361328125, a:0.999969482421875, col:-0.2398681640625
1650909058219511389,time:1650909058.2191532, thrl:0.00830078125, r:0.00439453125, p:-0.7498779296875, y:-0.001495361328125, a:0.999969482421875, col:-0.2398681640625
1650909058238950835,time:1650909058.2386663, thrl:0.065948486328125, r:0.00439453125, p:-0.7498779296875, y:-0.001495361328125, a:0.999969482421875, col:-0.2398681640625
1650909058259001148,time:1650909058.2587104, thrl:0.098175048828125, r:0.00439453125, p:-0.7498779296875, y:-0.001495361328125, a:0.999969482421875, col:-0.2398681640625
1650909058279649895,time:1650909058.2793596, thrl:0.104034423828125, r:0.00439453125, p:-0.7498779296875, y:-0.001495361328125, a:0.999969482421875, col:-0.2388916015625
1650909058298700424,time:1650909058.2984169, thrl:0.104034423828125, r:0.00439453125, p:-0.7498779296875, y:-0.001495361328125, a:0.999969482421875, col:-0.2388916015625
1650909058318886369,time:1650909058.3186018, thrl:0.104034423828125, r:0.00439453125, p:-0.7498779296875, y:-0.001495361328125, a:0.999969482421875, col:-0.2388916015625
1650909058338841520,time:1650909058.3385959, thrl:0.104034423828125, r:0.00439453125, p:-0.7498779296875, y:-0.001495361328125, a:0.999969482421875, col:-0.2388916015625
1650909058359055071,time:1650909058.3587046, thrl:0.104034423828125, r:0.00439453125, p:-0.7498779296875, y:-0.001495361328125, a:0.999969482421875, col:-0.2388916015625
1650909058380634660,time:1650909058.3801773, thrl:0.108917236328125, r:0.00341796875, p:-0.7498779296875, y:-0.001495361328125, a:0.999969482421875, col:-0.2388916015625
1650909058399082005,time:1650909058.398794, thrl:0.109893798828125, r:0.00341796875, p:-0.7498779296875, y:-0.001495361328125, a:0.999969482421875, col:-0.2164306640625
1650909058419333336,time:1650909058.419033, thrl:0.110870361328125, r:0.00244140625, p:-0.7498779296875, y:-0.001495361328125, a:0.999969482421875, col:-0.2164306640625
1650909058442882777,time:1650909058.442588, thrl:0.124542236328125, r:0.00244140625, p:-0.7498779296875, y:-0.001495361328125, a:0.999969482421875, col:-0.1959228515625
1650909058459188648,time:1650909058.4585218, thrl:0.124542236328125, r:-0.013214111328125, p:-0.7498779296875, y:-0.001495361328125, a:0.999969482421875, col:-0.1959228515625
1650909058479432374,time:1650909058.4791331, thrl:0.13824462890625, r:-0.013214111328125, p:-0.7498779296875, y:-0.001495361328125, a:0.999969482421875, col:-0.1959228515625
1650909058499120233,time:1650909058.4987502, thrl:0.13824462890625, r:-0.013214111328125, p:-0.7498779296875, y:-0.001495361328125, a:0.999969482421875, col:-0.1949462890625
1650909058521748048,time:1650909058.5214539, thrl:0.13824462890625, r:-0.013214111328125, p:-0.7498779296875, y:-0.001495361328125, a:0.999969482421875, col:-0.1939697265625
1650909058538728141,time:1650909058.5384269, thrl:0.13824462890625, r:-0.013214111328125, p:-0.7498779296875, y:-0.001495361328125, a:0.999969482421875, col:-0.1939697265625
1650909058559786573,time:1650909058.5594537, thrl:0.13922119140625, r:-0.028839111328125, p:-0.7498779296875, y:-0.001495361328125, a:0.999969482421875, col:-0.192962646484375
1650909058579479541,time:1650909058.57912, thrl:0.13922119140625, r:-0.028839111328125, p:-0.7498779296875, y:-0.001495361328125, a:0.999969482421875, col:-0.192962646484375
1650909058599370008,time:1650909058.598921, thrl:0.14019775390625, r:-0.035675048828125, p:-0.7498779296875, y:-0.001495361328125, a:0.999969482421875, col:-0.191986083984375
1650909058618668217,time:1650909058.6184442, thrl:0.14019775390625, r:-0.035675048828125, p:-0.7498779296875, y:-0.001495361328125, a:0.999969482421875, col:-0.169525146484375
1650909058639187785,time:1650909058.6388862, thrl:0.13531494140625, r:-0.039581298828125, p:-0.7498779296875, y:-0.001495361328125, a:0.999969482421875, col:-0.169525146484375
1650909058658914114,time:1650909058.6586022, thrl:0.13531494140625, r:-0.039581298828125, p:-0.7498779296875, y:-0.001495361328125, a:0.999969482421875, col:-0.169525146484375
1650909058679250848,time:1650909058.678952, thrl:0.091339111328125, r:-0.034698486328125, p:-0.7498779296875, y:-0.001495361328125, a:0.999969482421875, col:-0.169525146484375
1650909058698724963,time:1650909058.6984088, thrl:0.064971923828125, r:-0.017120361328125, p:-0.7498779296875, y:-0.001495361328125, a:0.999969482421875, col:-0.191009521484375
1650909058718802324,time:1650909058.7184317, thrl:0.03076171875, r:-0.008331298828125, p:-0.7498779296875, y:-0.001495361328125, a:0.999969482421875, col:-0.35223388671875
1650909058739180466,time:1650909058.738881, thrl:0.02001953125, r:-0.007354736328125, p:-0.782135009765625, y:-0.001495361328125, a:0.999969482421875, col:-0.63653564453125
1650909058759020821,time:1650909058.7587278, thrl:0.00048828125, r:0.00927734375, p:-1.0, y:0.086456298828125, a:0.999969482421875, col:-1.0
1650909058778863747,time:1650909058.778576, thrl:-0.028839111328125, r:0.02490234375, p:-1.0, y:0.104034423828125, a:0.999969482421875, col:-1.0
1650909058800217972,time:1650909058.7996716, thrl:0.00048828125, r:0.00244140625, p:-1.0, y:0.127471923828125, a:0.999969482421875, col:-1.0
1650909058819410224,time:1650909058.819116, thrl:0.00048828125, r:0.00244140625, p:-1.0, y:0.13336181640625, a:0.999969482421875, col:-1.0
1650909058839383360,time:1650909058.8389287, thrl:0.00048828125, r:0.00244140625, p:-1.0, y:0.17828369140625, a:0.999969482421875, col:-1.0
1650909058858769158,time:1650909058.8585305, thrl:0.00048828125, r:0.00244140625, p:-1.0, y:0.196868896484375, a:0.999969482421875, col:-1.0
1650909058879281310,time:1650909058.878854, thrl:0.00048828125, r:0.00244140625, p:-1.0, y:0.196868896484375, a:0.999969482421875, col:-1.0
1650909058898910015,time:1650909058.898635, thrl:0.00048828125, r:0.00244140625, p:-1.0, y:0.15386962890625, a:0.999969482421875, col:-1.0
1650909058918767686,time:1650909058.9184368, thrl:0.00146484375, r:0.00244140625, p:-1.0, y:0.080596923828125, a:0.999969482421875, col:-1.0
1650909058939199705,time:1650909058.9388087, thrl:0.00146484375, r:0.00244140625, p:-1.0, y:0.065948486328125, a:0.999969482421875, col:-1.0
1650909058958773140,time:1650909058.9584286, thrl:0.00244140625, r:0.00244140625, p:-1.0, y:0.05615234375, a:0.999969482421875, col:-1.0
1650909058979092174,time:1650909058.978691, thrl:0.00244140625, r:0.00244140625, p:-1.0, y:0.05419921875, a:0.999969482421875, col:-1.0
1650909058999264974,time:1650909058.9989064, thrl:0.00244140625, r:0.00244140625, p:-1.0, y:0.05419921875, a:0.999969482421875, col:-1.0
1650909059018972620,time:1650909059.018603, thrl:0.00341796875, r:0.00244140625, p:-1.0, y:0.05419921875, a:0.999969482421875, col:-1.0
1650909059039102510,time:1650909059.03875, thrl:0.00341796875, r:0.00244140625, p:-1.0, y:0.05908203125, a:0.999969482421875, col:-1.0
1650909059058972864,time:1650909059.0587015, thrl:0.00341796875, r:0.00244140625, p:-1.0, y:0.06201171875, a:0.999969482421875, col:-1.0
1650909059079475506,time:1650909059.0791793, thrl:0.00341796875, r:0.00244140625, p:-1.0, y:0.06298828125, a:0.999969482421875, col:-1.0
1650909059100019693,time:1650909059.0993724, thrl:0.00341796875, r:0.00244140625, p:-1.0, y:0.06298828125, a:0.999969482421875, col:-1.0
1650909059121339881,time:1650909059.1207654, thrl:0.00341796875, r:0.00244140625, p:-1.0, y:0.06298828125, a:0.999969482421875, col:-1.0
1650909059139483296,time:1650909059.138901, thrl:0.00341796875, r:0.00244140625, p:-1.0, y:0.06298828125, a:0.999969482421875, col:-1.0
1650909059162342773,time:1650909059.1619802, thrl:0.00341796875, r:0.00244140625, p:-1.0, y:0.081573486328125, a:0.999969482421875, col:-1.0
1650909059178931767,time:1650909059.1785414, thrl:0.00341796875, r:0.00244140625, p:-1.0, y:0.096221923828125, a:0.999969482421875, col:-1.0
1650909059198855260,time:1650909059.1985655, thrl:0.00341796875, r:0.00244140625, p:-1.0, y:0.096221923828125, a:0.999969482421875, col:-1.0
1650909059219289782,time:1650909059.2189872, thrl:0.00341796875, r:0.00244140625, p:-1.0, y:0.096221923828125, a:0.999969482421875, col:-1.0
1650909059239419248,time:1650909059.2390678, thrl:0.00341796875, r:0.00244140625, p:-1.0, y:0.096221923828125, a:0.999969482421875, col:-1.0
1650909059259039579,time:1650909059.2586532, thrl:0.00439453125, r:0.00244140625, p:-1.0, y:0.096221923828125, a:0.999969482421875, col:-1.0
1650909059278944907,time:1650909059.2786396, thrl:0.00439453125, r:0.00244140625, p:-1.0, y:0.096221923828125, a:0.999969482421875, col:-1.0
1650909059299757978,time:1650909059.2993023, thrl:0.00439453125, r:0.00244140625, p:-1.0, y:0.096221923828125, a:0.999969482421875, col:-1.0
1650909059319001294,time:1650909059.3185813, thrl:0.00439453125, r:0.00244140625, p:-1.0, y:0.096221923828125, a:0.999969482421875, col:-1.0
1650909059341630053,time:1650909059.3398983, thrl:0.00439453125, r:0.00244140625, p:-1.0, y:0.097198486328125, a:0.999969482421875, col:-1.0
1650909059359201140,time:1650909059.3588412, thrl:0.00439453125, r:0.00244140625, p:-1.0, y:0.098175048828125, a:0.999969482421875, col:-1.0
1650909059378942014,time:1650909059.3786316, thrl:0.00537109375, r:0.00244140625, p:-1.0, y:0.098175048828125, a:0.999969482421875, col:-1.0
1650909059400368326,time:1650909059.3999796, thrl:0.00634765625, r:0.00244140625, p:-1.0, y:0.099151611328125, a:0.999969482421875, col:-1.0
1650909059419023582,time:1650909059.4186223, thrl:0.00634765625, r:0.00244140625, p:-1.0, y:0.100128173828125, a:0.999969482421875, col:-1.0
1650909059439026281,time:1650909059.4387307, thrl:0.02099609375, r:0.00244140625, p:-1.0, y:0.101104736328125, a:0.999969482421875, col:-1.0
1650909059458917608,time:1650909059.4585211, thrl:0.03466796875, r:0.00244140625, p:-1.0, y:0.102081298828125, a:0.999969482421875, col:-1.0
1650909059480561307,time:1650909059.4800339, thrl:0.04052734375, r:0.00244140625, p:-1.0, y:0.103057861328125, a:0.999969482421875, col:-1.0
1650909059499142213,time:1650909059.4987829, thrl:0.05810546875, r:0.00146484375, p:-1.0, y:0.104034423828125, a:0.999969482421875, col:-1.0
1650909059519408045,time:1650909059.5190423, thrl:0.05810546875, r:0.00146484375, p:-1.0, y:0.104034423828125, a:0.999969482421875, col:-1.0
1650909059539111014,time:1650909059.5388165, thrl:0.05810546875, r:0.00146484375, p:-1.0, y:0.105010986328125, a:0.999969482421875, col:-1.0
1650909059559354261,time:1650909059.5589616, thrl:0.05810546875, r:0.00146484375, p:-1.0, y:0.105010986328125, a:0.999969482421875, col:-1.0
